sexo;pueblo;n;codigo_comuna;nombre_comuna;codigo_region;nombre_region;año;poblacion_total;orden_region
Mujeres;Kawésqar;0;9113;Perquenco;9;La Araucanía;2017;7142;12
Mujeres;Yagán o Yámana;0;9113;Perquenco;9;La Araucanía;2017;7142;12
Mujeres;Otro;0;9113;Perquenco;9;La Araucanía;2017;7142;12
Mujeres;Pueblo Ignorado;16;9113;Perquenco;9;La Araucanía;2017;7142;12
Hombres;Mapuche;3977;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Aymara;3;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Rapa Nui;1;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Lican Antai;0;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Quechua;0;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Colla;1;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Diaguita;2;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Kawésqar;2;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Yagán o Yámana;0;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Otro;2;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Pueblo Ignorado;98;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Mapuche;4238;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Aymara;4;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Rapa Nui;3;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Lican Antai;0;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Quechua;2;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Colla;0;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Diaguita;2;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Kawésqar;3;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Yagán o Yámana;0;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Otro;1;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Mujeres;Pueblo Ignorado;84;9114;Pitrufquen;9;La Araucanía;2017;25549;12
Hombres;Mapuche;3750;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Aymara;11;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Rapa Nui;5;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Lican Antai;1;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Quechua;0;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Colla;7;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Diaguita;3;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Kawésqar;4;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Yagán o Yámana;0;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Otro;9;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Pueblo Ignorado;104;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Mapuche;3939;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Aymara;9;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Rapa Nui;5;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Lican Antai;3;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Quechua;3;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Colla;4;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Diaguita;5;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Kawésqar;2;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Yagán o Yámana;2;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Otro;4;9115;Pucón;9;La Araucanía;2017;28796;12
Mujeres;Pueblo Ignorado;89;9115;Pucón;9;La Araucanía;2017;28796;12
Hombres;Mapuche;4806;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Aymara;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Rapa Nui;1;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Lican Antai;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Quechua;5;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Colla;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Diaguita;1;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Kawésqar;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Yagán o Yámana;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Otro;4;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Pueblo Ignorado;33;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Mapuche;5021;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Aymara;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Rapa Nui;2;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Lican Antai;1;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Quechua;2;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Colla;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Diaguita;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Kawésqar;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Yagán o Yámana;0;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Otro;1;9116;Saavedra;9;La Araucanía;2017;12863;12
Mujeres;Pueblo Ignorado;35;9116;Saavedra;9;La Araucanía;2017;12863;12
Hombres;Mapuche;3921;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Aymara;1;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Rapa Nui;2;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Lican Antai;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Quechua;1;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Colla;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Diaguita;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Kawésqar;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Yagán o Yámana;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Otro;1;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Pueblo Ignorado;51;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Mapuche;3959;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Aymara;3;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Rapa Nui;2;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Lican Antai;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Quechua;1;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Colla;2;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Diaguita;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Kawésqar;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Yagán o Yámana;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Otro;0;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Mujeres;Pueblo Ignorado;45;9117;Teodoro Schmidt;9;La Araucanía;2017;15740;12
Hombres;Mapuche;2025;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Aymara;4;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Rapa Nui;0;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Lican Antai;0;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Quechua;0;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Colla;1;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Diaguita;1;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Kawésqar;0;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Yagán o Yámana;0;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Otro;0;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Pueblo Ignorado;39;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Mapuche;2093;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Aymara;2;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Rapa Nui;1;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Lican Antai;0;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Quechua;0;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Colla;1;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Diaguita;0;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Kawésqar;0;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Yagán o Yámana;0;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Otro;0;9118;Toltén;9;La Araucanía;2017;10126;12
Mujeres;Pueblo Ignorado;36;9118;Toltén;9;La Araucanía;2017;10126;12
Hombres;Mapuche;4801;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Aymara;1;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Rapa Nui;4;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Lican Antai;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Quechua;1;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Colla;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Diaguita;3;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Kawésqar;1;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Yagán o Yámana;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Otro;2;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Pueblo Ignorado;82;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Mapuche;4872;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Aymara;3;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Rapa Nui;7;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Lican Antai;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Quechua;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Colla;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Diaguita;3;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Kawésqar;1;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Yagán o Yámana;0;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Otro;4;9119;Vilcún;9;La Araucanía;2017;29265;12
Mujeres;Pueblo Ignorado;78;9119;Vilcún;9;La Araucanía;2017;29265;12
Hombres;Mapuche;7126;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Aymara;15;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Rapa Nui;5;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Lican Antai;3;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Quechua;8;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Colla;2;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Diaguita;7;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Kawésqar;4;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Yagán o Yámana;3;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Otro;7;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Pueblo Ignorado;173;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Mapuche;7402;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Aymara;20;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Rapa Nui;9;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Lican Antai;12;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Quechua;8;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Colla;0;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Diaguita;7;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Kawésqar;4;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Yagán o Yámana;2;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Otro;9;9120;Villarrica;9;La Araucanía;2017;57466;12
Mujeres;Pueblo Ignorado;221;9120;Villarrica;9;La Araucanía;2017;57466;12
Hombres;Mapuche;4260;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Aymara;2;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Rapa Nui;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Lican Antai;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Quechua;1;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Colla;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Diaguita;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Kawésqar;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Yagán o Yámana;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Otro;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Pueblo Ignorado;35;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Mapuche;4389;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Aymara;4;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Rapa Nui;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Lican Antai;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Quechua;2;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Colla;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Diaguita;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Kawésqar;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Yagán o Yámana;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Otro;0;9121;Cholchol;9;La Araucanía;2017;12023;12
Mujeres;Pueblo Ignorado;50;9121;Cholchol;9;La Araucanía;2017;12023;12
Hombres;Mapuche;3137;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Aymara;8;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Rapa Nui;4;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Lican Antai;5;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Quechua;9;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Colla;4;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Diaguita;5;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Kawésqar;2;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Yagán o Yámana;0;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Otro;5;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Pueblo Ignorado;133;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Mapuche;3347;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Aymara;20;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Rapa Nui;2;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Lican Antai;3;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Quechua;5;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Colla;4;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Diaguita;6;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Kawésqar;1;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Yagán o Yámana;0;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Otro;12;9201;Angol;9;La Araucanía;2017;55140;12
Mujeres;Pueblo Ignorado;113;9201;Angol;9;La Araucanía;2017;55140;12
Hombres;Mapuche;3194;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Aymara;1;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Rapa Nui;0;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Lican Antai;2;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Quechua;1;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Colla;2;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Diaguita;3;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Kawésqar;1;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Yagán o Yámana;1;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Otro;3;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Pueblo Ignorado;70;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Mapuche;3217;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Aymara;7;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Rapa Nui;0;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Lican Antai;0;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Quechua;2;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Colla;0;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Diaguita;3;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Kawésqar;0;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Yagán o Yámana;4;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Otro;0;9202;Collipulli;9;La Araucanía;2017;25681;12
Mujeres;Pueblo Ignorado;77;9202;Collipulli;9;La Araucanía;2017;25681;12
Hombres;Mapuche;1150;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Aymara;6;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Rapa Nui;1;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Lican Antai;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Quechua;1;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Colla;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Diaguita;2;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Kawésqar;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Yagán o Yámana;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Otro;5;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Pueblo Ignorado;39;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Mapuche;1182;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Aymara;7;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Rapa Nui;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Lican Antai;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Quechua;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Colla;2;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Diaguita;3;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Kawésqar;1;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Yagán o Yámana;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Otro;0;9203;Curacautín;9;La Araucanía;2017;18054;12
Mujeres;Pueblo Ignorado;39;9203;Curacautín;9;La Araucanía;2017;18054;12
Hombres;Mapuche;1941;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Aymara;2;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Rapa Nui;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Lican Antai;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Quechua;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Colla;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Diaguita;3;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Kawésqar;1;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Yagán o Yámana;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Otro;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Pueblo Ignorado;41;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Mapuche;2016;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Aymara;6;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Rapa Nui;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Lican Antai;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Quechua;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Colla;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Diaguita;2;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Kawésqar;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Yagán o Yámana;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Otro;0;9204;Ercilla;9;La Araucanía;2017;8495;12
Mujeres;Pueblo Ignorado;35;9204;Ercilla;9;La Araucanía;2017;8495;12
Hombres;Mapuche;2765;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Aymara;5;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Rapa Nui;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Lican Antai;1;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Quechua;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Colla;1;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Diaguita;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Kawésqar;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Yagán o Yámana;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Otro;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Pueblo Ignorado;29;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Mapuche;2753;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Aymara;4;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Rapa Nui;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Lican Antai;1;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Quechua;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Colla;1;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Diaguita;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Kawésqar;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Yagán o Yámana;0;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Otro;1;9205;Lonquimay;9;La Araucanía;2017;10939;12
Mujeres;Pueblo Ignorado;23;9205;Lonquimay;9;La Araucanía;2017;10939;12
Hombres;Mapuche;1033;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Aymara;3;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Rapa Nui;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Lican Antai;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Quechua;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Colla;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Diaguita;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Kawésqar;1;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Yagán o Yámana;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Otro;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Pueblo Ignorado;19;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Mapuche;1043;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Aymara;1;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Rapa Nui;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Lican Antai;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Quechua;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Colla;1;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Diaguita;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Kawésqar;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Yagán o Yámana;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Otro;0;9206;Los Sauces;9;La Araucanía;2017;7524;12
Mujeres;Pueblo Ignorado;19;9206;Los Sauces;9;La Araucanía;2017;7524;12
Hombres;Mapuche;2193;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Aymara;1;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Rapa Nui;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Lican Antai;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Quechua;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Colla;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Diaguita;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Kawésqar;3;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Yagán o Yámana;1;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Otro;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Pueblo Ignorado;23;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Mapuche;2100;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Aymara;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Rapa Nui;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Lican Antai;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Quechua;1;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Colla;1;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Diaguita;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Kawésqar;1;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Yagán o Yámana;0;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Otro;1;9207;Lumaco;9;La Araucanía;2017;10132;12
Mujeres;Pueblo Ignorado;26;9207;Lumaco;9;La Araucanía;2017;10132;12
Hombres;Mapuche;1561;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Aymara;4;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Rapa Nui;0;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Lican Antai;0;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Quechua;0;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Colla;0;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Diaguita;6;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Kawésqar;0;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Yagán o Yámana;0;9208;Purén;9;La Araucanía;2017;12223;12
Hombres;Otro;2;9208;Purén;9;La Araucanía;2017;12223;12
